WT_A_cell007,WT_A_cell003,WT_A_cell028,5X_B_cell006,5X_B_cell012,WT_A_cell009,5X_B_cell014,5X_A_cell000,WT_A_cell021,5X_B_cell005,5X_A_cell002,WT_A_cell011,5X_A_cell019,5X_A_cell029,5X_B_cell008,WT_A_cell011,5X_A_cell015,5X_B_cell024,5X_B_cell013,5X_A_cell028,5X_A_cell026,WT_B_cell001,WT_B_cell009,WT_B_cell001,5X_A_cell015,WT_B_cell020,5X_B_cell026,WT_B_cell000,WT_A_cell021,WT_B_cell023,5X_B_cell015,WT_A_cell004,5X_B_cell024,5X_A_cell020,5X_A_cell022,5X_B_cell014,5X_A_cell001,WT_B_cell016,WT_A_cell028,WT_A_cell026,WT_A_cell001,WT_A_cell003,5X_B_cell020,5X_A_cell001,5X_B_cell015,WT_B_cell019,WT_A_cell017,WT_B_cell027,5X_A_cell016,WT_A_cell010,WT_B_cell014,5X_B_cell008,WT_B_cell007,WT_A_cell023,WT_B_cell009,WT_A_cell012,WT_B_cell028,WT_A_cell025,5X_B_cell029,5X_B_cell025,WT_B_cell029,WT_B_cell022,WT_B_cell014,5X_A_cell027,5X_B_cell010,WT_A_cell016,5X_A_cell008,5X_A_cell019,WT_A_cell023,5X_A_cell026,WT_B_cell014,5X_A_cell016,5X_B_cell001,WT_B_cell020,5X_A_cell015,WT_B_cell028,WT_A_cell022,5X_B_cell001,5X_B_cell025,5X_B_cell014,5X_A_cell015,WT_B_cell000,WT_B_cell001,5X_A_cell018,WT_B_cell003,WT_A_cell015,5X_B_cell020,WT_B_cell011,5X_B_cell012,5X_B_cell006,5X_B_cell006,5X_B_cell007,WT_A_cell002,WT_B_cell014,5X_A_cell003,WT_B_cell010,5X_A_cell019,5X_A_cell019,WT_A_cell021,WT_A_cell012,WT_B_cell024,WT_B_cell005,5X_A_cell029,WT_B_cell001,WT_A_cell023,5X_B_cell003,5X_B_cell026,5X_A_cell027,5X_B_cell001,5X_A_cell002,5X_A_cell004,WT_A_cell023,WT_A_cell016,5X_B_cell029,5X_A_cell028,WT_B_cell019,5X_B_cell006,WT_A_cell018,WT_A_cell026,WT_B_cell018
5X_B_cell015,WT_B_cell024,WT_B_cell018,WT_A_cell027,WT_B_cell014,WT_A_cell023,WT_A_cell017,WT_B_cell018,WT_B_cell010,5X_B_cell017,WT_A_cell001,WT_B_cell028,WT_A_cell016,5X_A_cell018,WT_B_cell000,5X_A_cell003,5X_B_cell016,5X_A_cell022,5X_B_cell026,WT_A_cell007,WT_A_cell011,WT_A_cell004,WT_A_cell007,5X_B_cell000,5X_A_cell018,WT_A_cell011,5X_A_cell020,5X_A_cell007,5X_B_cell024,5X_A_cell005,WT_A_cell022,5X_A_cell026,5X_A_cell018,WT_B_cell011,WT_A_cell012,WT_A_cell008,5X_B_cell019,WT_A_cell008,5X_A_cell004,5X_B_cell021,5X_B_cell021,5X_B_cell002,WT_B_cell027,WT_B_cell018,WT_B_cell005,5X_A_cell001,5X_A_cell019,WT_B_cell001,5X_B_cell004,5X_B_cell005,5X_A_cell029,WT_B_cell022,5X_B_cell000,WT_A_cell020,5X_A_cell014,5X_B_cell022,5X_B_cell019,5X_A_cell002,WT_B_cell006,5X_B_cell004,5X_B_cell004,WT_A_cell007,5X_B_cell027,5X_B_cell020,5X_B_cell019,5X_A_cell028,WT_A_cell018,5X_A_cell018,5X_B_cell002,5X_B_cell024,5X_B_cell020,5X_B_cell013,WT_B_cell022,5X_A_cell016,5X_B_cell021,5X_A_cell000,WT_A_cell002,WT_B_cell024,WT_A_cell011,WT_A_cell004,WT_A_cell021,5X_A_cell011,5X_B_cell026,WT_A_cell018,WT_B_cell013,5X_A_cell005,WT_B_cell017,5X_B_cell001,WT_A_cell002,5X_B_cell014,5X_A_cell027,5X_B_cell005,WT_A_cell001,5X_B_cell020,5X_B_cell018,5X_B_cell006,5X_A_cell028,WT_A_cell001,5X_A_cell028,WT_A_cell004,WT_A_cell003,WT_B_cell029,5X_B_cell025,WT_A_cell015,WT_A_cell009,WT_A_cell001,WT_A_cell011,5X_A_cell004,WT_B_cell016,5X_B_cell003,WT_B_cell002,5X_B_cell002,WT_A_cell021,5X_A_cell012,WT_A_cell016,WT_B_cell018,WT_A_cell004,5X_A_cell020,WT_A_cell018,5X_B_cell023
WT_B_cell009,5X_B_cell005,WT_B_cell002,5X_B_cell014,5X_A_cell016,WT_A_cell018,WT_A_cell028,5X_A_cell027,WT_A_cell017,5X_B_cell003,5X_A_cell021,WT_A_cell012,WT_A_cell017,WT_A_cell029,5X_B_cell020,5X_B_cell002,WT_B_cell028,WT_B_cell028,WT_B_cell008,WT_B_cell024,WT_A_cell012,WT_B_cell028,5X_B_cell015,5X_B_cell027,5X_A_cell000,WT_A_cell015,5X_A_cell014,WT_A_cell007,WT_A_cell004,5X_B_cell020,5X_A_cell021,WT_A_cell012,WT_A_cell018,WT_A_cell000,5X_A_cell027,WT_B_cell010,WT_A_cell001,WT_A_cell026,WT_B_cell019,WT_A_cell017,WT_A_cell017,5X_A_cell028,5X_B_cell025,WT_A_cell012,5X_B_cell013,WT_A_cell012,WT_A_cell021,5X_B_cell025,WT_B_cell020,5X_A_cell017,WT_B_cell009,WT_A_cell023,WT_A_cell027,5X_B_cell010,5X_B_cell012,5X_A_cell025,5X_A_cell000,5X_B_cell021,5X_B_cell007,5X_A_cell016,5X_B_cell026,5X_B_cell020,WT_B_cell023,WT_A_cell027,5X_A_cell012,5X_B_cell024,WT_B_cell029,WT_A_cell012,WT_A_cell019,WT_A_cell016,5X_A_cell005,5X_A_cell023,WT_B_cell017,5X_B_cell004,WT_B_cell016,5X_B_cell019,5X_A_cell028,WT_B_cell000,WT_B_cell021,WT_B_cell028,5X_A_cell027,5X_A_cell017,WT_A_cell007,WT_A_cell021,5X_B_cell002,5X_A_cell016,WT_B_cell022,WT_A_cell026,5X_B_cell015,WT_B_cell002,5X_B_cell014,5X_A_cell012,5X_B_cell001,WT_B_cell027,WT_B_cell003,WT_A_cell004,5X_A_cell018,5X_A_cell028,WT_A_cell004,5X_B_cell014,5X_A_cell008,WT_A_cell011,5X_B_cell003,WT_B_cell023,5X_A_cell012,WT_B_cell009,WT_B_cell009,WT_B_cell015,5X_A_cell021,WT_B_cell025,WT_A_cell028,WT_A_cell020,WT_B_cell001,5X_B_cell017,5X_A_cell027,WT_A_cell012,WT_A_cell024,WT_A_cell016,5X_B_cell012,5X_A_cell022
WT_B_cell029,WT_A_cell011,5X_B_cell019,5X_A_cell027,5X_B_cell019,5X_A_cell023,5X_A_cell025,WT_A_cell012,5X_B_cell024,5X_B_cell018,5X_A_cell014,WT_A_cell004,5X_B_cell024,5X_B_cell025,WT_B_cell024,WT_B_cell012,WT_A_cell014,WT_A_cell024,5X_B_cell020,5X_A_cell017,5X_B_cell014,5X_A_cell025,5X_B_cell013,WT_A_cell008,WT_B_cell028,5X_B_cell004,WT_A_cell024,5X_A_cell011,WT_B_cell008,5X_A_cell016,5X_B_cell013,WT_A_cell028,5X_A_cell027,5X_B_cell012,WT_B_cell028,5X_A_cell028,5X_B_cell014,5X_A_cell015,WT_B_cell015,WT_B_cell016,5X_B_cell006,5X_B_cell005,WT_B_cell025,5X_A_cell027,WT_A_cell011,5X_A_cell027,WT_A_cell028,WT_B_cell020,WT_B_cell001,5X_B_cell002,WT_A_cell029,WT_B_cell024,WT_A_cell001,WT_B_cell016,5X_A_cell012,WT_A_cell018,5X_A_cell001,WT_B_cell009,5X_A_cell012,WT_B_cell001,5X_B_cell020,5X_B_cell005,WT_B_cell021,5X_B_cell000,WT_A_cell002,5X_A_cell019,WT_B_cell014,5X_A_cell000,WT_A_cell010,5X_A_cell019,5X_A_cell016,WT_A_cell014,WT_A_cell007,WT_B_cell008,5X_B_cell011,5X_A_cell001,WT_A_cell003,WT_A_cell023,5X_B_cell011,5X_A_cell025,WT_A_cell028,WT_B_cell024,5X_A_cell016,5X_A_cell027,WT_A_cell023,WT_B_cell004,WT_B_cell000,5X_B_cell002,5X_A_cell015,5X_B_cell027,WT_A_cell027,WT_A_cell005,WT_B_cell009,5X_B_cell003,5X_B_cell003,WT_B_cell007,WT_A_cell012,5X_B_cell014,5X_A_cell018,WT_A_cell028,5X_B_cell005,WT_B_cell019,WT_B_cell000,5X_A_cell016,WT_A_cell029,5X_B_cell025,WT_B_cell029,WT_B_cell028,5X_B_cell010,5X_B_cell025,WT_A_cell012,5X_A_cell028,5X_A_cell026,5X_B_cell007,WT_A_cell021,5X_A_cell001,WT_B_cell010,WT_A_cell012,WT_B_cell016,5X_A_cell001
5X_B_cell013,WT_A_cell010,WT_A_cell012,WT_A_cell021,5X_A_cell012,5X_A_cell029,5X_B_cell006,5X_A_cell022,5X_A_cell019,5X_B_cell025,WT_B_cell026,5X_A_cell018,WT_A_cell027,5X_B_cell007,5X_B_cell005,5X_B_cell015,5X_B_cell017,WT_B_cell015,5X_B_cell004,5X_B_cell005,WT_A_cell004,5X_A_cell018,5X_B_cell004,WT_A_cell001,WT_B_cell011,5X_A_cell019,5X_A_cell008,5X_B_cell008,WT_B_cell014,5X_B_cell003,5X_B_cell005,5X_A_cell015,WT_A_cell021,5X_A_cell000,WT_B_cell018,5X_A_cell025,5X_B_cell010,5X_B_cell027,WT_A_cell024,5X_B_cell006,WT_A_cell012,WT_A_cell020,WT_B_cell020,WT_B_cell002,5X_A_cell003,WT_B_cell002,5X_B_cell024,WT_B_cell025,WT_B_cell008,WT_A_cell023,WT_B_cell008,5X_B_cell005,5X_B_cell021,WT_A_cell002,5X_B_cell001,WT_A_cell000,5X_A_cell022,5X_B_cell019,WT_A_cell003,WT_B_cell025,WT_B_cell020,WT_B_cell024,5X_B_cell011,WT_A_cell026,5X_B_cell012,WT_B_cell001,WT_A_cell015,5X_A_cell028,WT_A_cell002,WT_A_cell006,WT_B_cell004,5X_B_cell004,WT_B_cell000,5X_B_cell020,WT_A_cell008,5X_A_cell022,WT_A_cell019,5X_B_cell002,WT_B_cell025,5X_A_cell026,WT_A_cell006,5X_B_cell010,5X_B_cell004,5X_A_cell019,WT_A_cell019,WT_B_cell023,WT_A_cell007,5X_B_cell019,WT_A_cell026,WT_B_cell021,WT_A_cell017,5X_B_cell002,WT_A_cell020,5X_B_cell025,WT_B_cell014,5X_B_cell024,5X_A_cell000,5X_A_cell027,WT_B_cell001,WT_B_cell011,5X_B_cell002,WT_B_cell004,5X_A_cell001,5X_B_cell020,5X_A_cell029,WT_B_cell008,WT_B_cell001,WT_A_cell024,5X_A_cell014,WT_B_cell027,5X_A_cell027,WT_B_cell003,5X_B_cell020,5X_A_cell006,WT_B_cell001,5X_A_cell027,5X_B_cell024,WT_A_cell004,WT_A_cell009,WT_A_cell012
5X_B_cell004,5X_B_cell020,5X_B_cell023,5X_B_cell024,5X_A_cell025,5X_B_cell029,5X_A_cell028,5X_B_cell023,5X_A_cell004,WT_B_cell003,5X_B_cell001,5X_A_cell025,5X_B_cell006,WT_B_cell009,5X_B_cell001,WT_A_cell016,5X_A_cell006,WT_A_cell021,5X_A_cell024,WT_B_cell028,5X_A_cell018,5X_A_cell028,WT_B_cell029,WT_A_cell026,WT_A_cell000,WT_A_cell023,5X_A_cell028,WT_B_cell024,WT_B_cell004,WT_B_cell004,WT_B_cell022,5X_B_cell014,5X_A_cell019,WT_A_cell018,WT_A_cell021,5X_B_cell011,WT_A_cell026,5X_A_cell019,WT_A_cell017,WT_B_cell007,WT_B_cell016,WT_A_cell005,WT_A_cell011,WT_B_cell019,5X_A_cell021,WT_B_cell018,5X_A_cell027,5X_B_cell020,5X_B_cell020,5X_B_cell020,WT_B_cell022,5X_B_cell002,WT_A_cell026,5X_B_cell009,WT_A_cell003,5X_A_cell028,5X_A_cell027,5X_A_cell021,WT_A_cell029,5X_A_cell002,WT_B_cell025,WT_A_cell023,5X_B_cell028,WT_A_cell001,WT_A_cell026,WT_A_cell021,5X_A_cell025,5X_B_cell018,5X_B_cell005,WT_A_cell021,5X_B_cell003,5X_B_cell021,5X_A_cell011,WT_B_cell001,WT_B_cell010,WT_B_cell019,WT_A_cell023,5X_B_cell005,WT_B_cell004,WT_A_cell012,5X_B_cell014,WT_A_cell003,5X_A_cell002,5X_B_cell018,5X_B_cell007,5X_B_cell003,WT_A_cell011,WT_A_cell009,5X_A_cell012,WT_A_cell008,WT_A_cell021,WT_A_cell023,WT_A_cell003,5X_A_cell005,WT_A_cell024,5X_A_cell019,WT_A_cell013,WT_A_cell000,WT_A_cell018,5X_A_cell018,WT_B_cell019,WT_B_cell007,5X_B_cell018,5X_B_cell003,5X_A_cell025,WT_A_cell026,WT_B_cell022,WT_A_cell021,5X_B_cell014,5X_A_cell016,5X_A_cell001,WT_A_cell005,WT_A_cell028,WT_B_cell011,5X_B_cell020,WT_B_cell028,5X_A_cell010,5X_B_cell012,WT_B_cell010,WT_B_cell019
5X_A_cell021,5X_A_cell007,5X_A_cell001,WT_A_cell017,WT_A_cell001,WT_A_cell013,5X_B_cell020,WT_A_cell024,5X_A_cell010,WT_B_cell000,WT_A_cell026,5X_A_cell028,WT_A_cell021,5X_B_cell021,WT_A_cell011,WT_B_cell024,WT_A_cell018,WT_B_cell010,WT_B_cell009,5X_B_cell007,5X_A_cell025,WT_A_cell012,5X_A_cell021,5X_B_cell021,WT_A_cell011,5X_B_cell005,WT_A_cell018,5X_B_cell010,WT_A_cell027,WT_B_cell027,WT_B_cell019,5X_B_cell020,WT_B_cell028,5X_B_cell022,WT_B_cell019,5X_B_cell027,WT_B_cell014,WT_B_cell007,WT_A_cell021,5X_A_cell004,5X_A_cell004,WT_A_cell002,WT_B_cell001,WT_B_cell028,5X_B_cell004,WT_A_cell022,5X_B_cell014,5X_A_cell002,WT_B_cell025,WT_A_cell011,WT_B_cell020,WT_B_cell000,WT_A_cell017,5X_B_cell014,WT_A_cell026,WT_A_cell011,WT_A_cell012,WT_A_cell014,5X_A_cell028,WT_A_cell015,WT_B_cell008,WT_B_cell000,WT_B_cell027,5X_B_cell021,5X_A_cell001,WT_A_cell006,WT_B_cell016,WT_A_cell013,WT_A_cell009,5X_A_cell027,WT_B_cell001,WT_A_cell015,WT_B_cell024,WT_A_cell007,WT_A_cell026,WT_A_cell012,5X_B_cell002,5X_A_cell017,5X_A_cell016,5X_A_cell018,5X_B_cell020,5X_B_cell005,WT_B_cell008,5X_B_cell024,WT_A_cell020,WT_A_cell011,WT_B_cell024,5X_A_cell001,WT_A_cell020,5X_B_cell023,WT_B_cell001,WT_A_cell009,WT_B_cell020,WT_B_cell012,5X_B_cell025,5X_A_cell010,5X_B_cell018,WT_B_cell008,WT_B_cell028,5X_A_cell015,WT_A_cell023,WT_B_cell025,WT_B_cell008,WT_B_cell004,5X_A_cell023,WT_B_cell024,5X_B_cell005,WT_B_cell019,WT_A_cell025,WT_A_cell015,WT_B_cell018,WT_A_cell009,5X_A_cell025,5X_B_cell016,5X_B_cell024,WT_B_cell002,5X_A_cell019,5X_B_cell022,5X_B_cell002,WT_B_cell028
5X_B_cell026,WT_A_cell007,5X_A_cell027,5X_A_cell004,WT_A_cell020,WT_A_cell029,WT_A_cell016,WT_B_cell002,WT_B_cell014,WT_A_cell029,5X_B_cell002,WT_A_cell018,5X_B_cell014,WT_B_cell022,WT_A_cell007,WT_B_cell022,5X_A_cell020,5X_A_cell019,5X_A_cell003,WT_A_cell020,WT_A_cell006,WT_A_cell018,5X_A_cell003,WT_A_cell016,5X_A_cell022,WT_A_cell016,WT_B_cell016,WT_B_cell017,5X_A_cell002,WT_B_cell001,WT_A_cell004,5X_A_cell018,5X_B_cell020,5X_A_cell025,WT_A_cell024,5X_A_cell004,5X_A_cell016,5X_B_cell023,WT_B_cell010,WT_A_cell027,5X_B_cell020,WT_A_cell009,WT_B_cell004,5X_B_cell023,5X_A_cell024,5X_B_cell023,WT_A_cell027,WT_A_cell015,WT_A_cell015,5X_A_cell007,WT_A_cell024,5X_B_cell020,5X_B_cell024,WT_A_cell001,5X_A_cell006,5X_B_cell012,WT_A_cell024,5X_A_cell018,5X_B_cell009,WT_B_cell008,WT_A_cell011,5X_B_cell002,5X_A_cell013,WT_B_cell016,WT_B_cell011,5X_A_cell027,5X_B_cell008,5X_A_cell022,WT_A_cell005,WT_B_cell001,WT_B_cell012,5X_B_cell010,5X_B_cell020,WT_A_cell015,WT_B_cell007,5X_A_cell027,WT_A_cell020,WT_A_cell019,WT_A_cell016,5X_A_cell028,5X_B_cell006,5X_A_cell007,WT_B_cell025,WT_A_cell013,WT_A_cell005,WT_B_cell012,5X_B_cell005,WT_A_cell005,WT_A_cell001,5X_A_cell004,WT_A_cell016,5X_A_cell020,5X_A_cell014,5X_A_cell016,5X_A_cell027,WT_A_cell008,WT_A_cell018,5X_A_cell018,WT_A_cell012,WT_B_cell007,WT_A_cell019,WT_B_cell009,5X_B_cell017,5X_B_cell025,WT_A_cell013,5X_A_cell001,5X_B_cell015,WT_B_cell010,WT_A_cell001,WT_A_cell007,WT_A_cell017,5X_B_cell007,5X_A_cell028,5X_B_cell010,5X_A_cell026,WT_A_cell022,WT_A_cell028,WT_A_cell000,WT_A_cell001,5X_A_cell027
5X_A_cell003,WT_B_cell028,WT_A_cell017,WT_B_cell007,5X_B_cell014,5X_A_cell020,WT_B_cell001,WT_B_cell010,WT_B_cell028,WT_B_cell014,WT_A_cell025,5X_A_cell026,5X_B_cell020,WT_B_cell014,WT_B_cell017,WT_A_cell007,5X_B_cell018,WT_A_cell017,WT_A_cell011,5X_A_cell007,WT_A_cell028,5X_B_cell020,5X_B_cell026,5X_A_cell010,5X_A_cell025,5X_A_cell016,5X_A_cell005,5X_B_cell005,WT_B_cell021,5X_B_cell025,WT_B_cell009,5X_B_cell006,WT_A_cell027,WT_A_cell011,WT_B_cell010,WT_B_cell002,WT_A_cell025,5X_B_cell014,WT_B_cell028,5X_B_cell020,WT_A_cell006,5X_B_cell007,WT_B_cell012,WT_A_cell024,WT_B_cell001,WT_B_cell028,5X_B_cell006,WT_A_cell011,WT_A_cell007,5X_B_cell010,5X_B_cell007,5X_A_cell011,5X_B_cell020,5X_A_cell011,5X_B_cell021,5X_A_cell000,WT_B_cell027,5X_A_cell001,WT_A_cell025,5X_B_cell020,WT_B_cell009,WT_B_cell017,WT_A_cell004,WT_A_cell012,WT_B_cell014,5X_B_cell020,5X_A_cell014,WT_A_cell018,WT_B_cell006,5X_B_cell020,WT_B_cell027,WT_A_cell024,WT_B_cell026,WT_B_cell025,5X_A_cell010,WT_A_cell022,5X_B_cell005,WT_A_cell009,5X_A_cell002,WT_A_cell028,WT_A_cell027,5X_B_cell002,WT_A_cell015,WT_B_cell001,WT_A_cell009,WT_B_cell001,5X_B_cell001,WT_B_cell025,5X_B_cell014,WT_B_cell010,5X_B_cell024,5X_A_cell023,5X_A_cell011,WT_B_cell004,5X_B_cell005,WT_A_cell028,5X_A_cell022,WT_B_cell010,5X_B_cell020,5X_B_cell020,WT_A_cell020,WT_A_cell022,WT_B_cell022,WT_B_cell027,5X_B_cell029,5X_B_cell019,WT_B_cell026,WT_A_cell017,5X_A_cell012,WT_B_cell008,5X_B_cell023,WT_A_cell002,5X_A_cell018,WT_A_cell014,5X_A_cell018,5X_B_cell023,5X_A_cell004,5X_B_cell020,5X_A_cell027,WT_A_cell022
WT_B_cell022,5X_B_cell007,WT_B_cell028,WT_A_cell016,WT_A_cell026,5X_B_cell016,5X_A_cell019,WT_A_cell021,WT_B_cell019,5X_B_cell007,5X_B_cell019,5X_A_cell000,5X_A_cell027,WT_B_cell008,5X_A_cell011,WT_A_cell029,5X_B_cell022,WT_B_cell014,5X_A_cell021,WT_A_cell011,5X_A_cell000,WT_A_cell028,WT_B_cell022,WT_B_cell016,5X_B_cell012,5X_B_cell027,5X_A_cell015,5X_B_cell020,WT_B_cell025,WT_B_cell012,WT_B_cell000,WT_B_cell007,WT_B_cell001,5X_A_cell022,5X_A_cell019,WT_A_cell017,5X_B_cell002,WT_B_cell002,WT_A_cell022,WT_A_cell012,WT_A_cell027,WT_B_cell019,WT_A_cell015,WT_A_cell017,WT_B_cell012,WT_A_cell017,5X_B_cell020,WT_B_cell008,5X_A_cell002,WT_A_cell003,5X_B_cell017,WT_B_cell017,WT_B_cell016,5X_A_cell014,WT_A_cell020,WT_B_cell011,WT_B_cell019,WT_A_cell000,5X_A_cell029,WT_A_cell007,5X_A_cell024,WT_A_cell011,5X_B_cell003,WT_A_cell017,WT_A_cell020,WT_A_cell027,5X_B_cell019,WT_A_cell000,WT_A_cell020,WT_A_cell027,5X_B_cell025,5X_B_cell015,5X_B_cell005,5X_A_cell002,WT_B_cell012,WT_A_cell006,WT_A_cell005,WT_A_cell005,5X_B_cell027,5X_B_cell020,5X_B_cell024,WT_A_cell023,WT_A_cell023,5X_B_cell020,WT_A_cell029,WT_B_cell027,WT_A_cell023,5X_B_cell021,5X_B_cell009,5X_B_cell011,WT_A_cell006,WT_B_cell006,5X_B_cell012,WT_A_cell011,5X_A_cell016,WT_B_cell015,WT_A_cell011,WT_B_cell025,WT_A_cell000,5X_A_cell026,5X_B_cell007,WT_B_cell012,5X_B_cell007,WT_B_cell012,WT_B_cell028,5X_A_cell021,5X_B_cell013,5X_A_cell019,5X_A_cell001,5X_A_cell024,WT_A_cell024,5X_B_cell009,WT_A_cell027,5X_B_cell009,WT_A_cell028,WT_A_cell021,WT_B_cell015,WT_B_cell011,5X_B_cell008,WT_A_cell024
5X_B_cell020,5X_B_cell002,WT_A_cell021,WT_B_cell001,WT_A_cell005,5X_A_cell025,WT_B_cell002,WT_B_cell014,WT_B_cell027,WT_B_cell022,WT_A_cell009,WT_A_cell000,5X_A_cell004,WT_A_cell003,5X_B_cell002,5X_B_cell013,WT_A_cell025,WT_B_cell018,WT_B_cell022,WT_A_cell019,5X_A_cell028,5X_A_cell026,5X_A_cell011,WT_A_cell021,WT_A_cell018,5X_B_cell002,WT_B_cell011,WT_A_cell003,5X_B_cell005,WT_A_cell011,WT_B_cell024,WT_B_cell011,5X_B_cell018,5X_A_cell028,5X_B_cell023,5X_B_cell023,WT_B_cell025,WT_B_cell001,5X_A_cell019,5X_A_cell015,5X_B_cell014,WT_A_cell022,5X_A_cell002,WT_A_cell022,WT_B_cell022,WT_A_cell024,5X_A_cell025,WT_B_cell012,5X_A_cell024,5X_B_cell007,5X_A_cell016,5X_B_cell001,5X_B_cell023,WT_A_cell019,5X_B_cell019,5X_B_cell018,WT_A_cell017,5X_B_cell002,5X_A_cell006,5X_A_cell024,5X_A_cell003,5X_B_cell026,WT_A_cell016,5X_B_cell024,5X_B_cell004,WT_A_cell028,WT_A_cell001,5X_B_cell012,5X_B_cell010,WT_A_cell028,WT_A_cell011,5X_B_cell002,5X_B_cell010,WT_A_cell023,5X_B_cell014,WT_A_cell024,WT_A_cell009,WT_A_cell029,WT_A_cell004,WT_A_cell018,WT_A_cell012,WT_A_cell019,5X_A_cell024,WT_A_cell012,5X_A_cell008,5X_B_cell025,5X_B_cell026,5X_A_cell012,WT_A_cell005,WT_B_cell012,5X_A_cell004,5X_A_cell025,WT_A_cell026,WT_B_cell001,WT_B_cell013,5X_A_cell004,WT_A_cell000,WT_A_cell029,5X_B_cell018,WT_A_cell000,5X_A_cell017,WT_B_cell028,WT_B_cell003,WT_A_cell011,5X_A_cell028,5X_B_cell001,WT_B_cell024,WT_B_cell018,5X_B_cell002,5X_B_cell020,WT_A_cell021,5X_A_cell012,5X_B_cell006,5X_A_cell020,WT_A_cell027,WT_A_cell017,WT_B_cell014,WT_B_cell028,WT_B_cell017,WT_A_cell017
WT_A_cell023,WT_B_cell007,WT_A_cell024,WT_A_cell006,WT_A_cell009,WT_B_cell006,5X_B_cell027,5X_A_cell019,WT_B_cell015,WT_B_cell009,5X_A_cell001,5X_B_cell020,5X_A_cell025,5X_B_cell017,WT_A_cell023,WT_B_cell005,WT_A_cell011,WT_B_cell027,WT_A_cell007,5X_B_cell009,5X_A_cell022,WT_A_cell000,WT_B_cell000,5X_A_cell027,5X_B_cell018,5X_A_cell003,WT_A_cell001,WT_A_cell011,5X_B_cell011,5X_A_cell009,WT_B_cell026,WT_A_cell027,5X_A_cell026,5X_B_cell018,WT_B_cell002,WT_A_cell018,5X_A_cell012,5X_A_cell027,WT_B_cell018,5X_B_cell024,WT_B_cell011,WT_A_cell010,WT_B_cell008,WT_A_cell021,WT_B_cell009,WT_A_cell021,5X_A_cell004,WT_B_cell004,5X_A_cell021,WT_A_cell029,5X_B_cell018,WT_A_cell029,WT_A_cell012,5X_B_cell012,WT_B_cell020,5X_A_cell022,WT_B_cell010,WT_A_cell003,5X_B_cell016,5X_A_cell021,WT_B_cell012,5X_A_cell011,WT_B_cell007,5X_B_cell027,5X_A_cell016,5X_A_cell018,5X_A_cell001,5X_B_cell029,WT_A_cell029,5X_A_cell018,5X_A_cell009,5X_A_cell018,WT_A_cell011,5X_A_cell021,5X_A_cell028,WT_B_cell027,5X_B_cell007,WT_B_cell006,5X_A_cell005,WT_A_cell006,5X_A_cell004,5X_B_cell008,5X_A_cell021,5X_A_cell000,5X_A_cell012,WT_B_cell007,5X_B_cell002,5X_B_cell010,WT_A_cell024,WT_A_cell018,WT_B_cell007,5X_B_cell016,5X_B_cell021,WT_B_cell008,WT_A_cell010,WT_B_cell014,WT_A_cell004,5X_A_cell021,5X_B_cell012,5X_B_cell006,WT_A_cell022,5X_A_cell003,WT_A_cell013,WT_B_cell007,WT_A_cell011,5X_A_cell018,WT_B_cell000,WT_B_cell014,WT_A_cell009,WT_A_cell023,WT_B_cell010,WT_A_cell029,5X_B_cell024,WT_A_cell003,WT_A_cell018,WT_A_cell024,WT_A_cell008,WT_B_cell001,5X_A_cell006,WT_A_cell021
